prev_id	curr_id	n	prev_title	curr_title	type
13325025	4892985	14	John_Deering	.38_ACP	link
148837	4892985	83	John_Browning	.38_ACP	link
5226725	4892985	96	Colt_M1900	.38_ACP	link
8610632	4892985	17	Colt_M1902	.38_ACP	link
672404	4892985	98	Automatic_Colt_Pistol	.38_ACP	link
530903	4892985	20	.45_ACP	.38_ACP	link
613976	4892985	16	.32_ACP	.38_ACP	link
10799695	4892985	56	Colt_Model_1903_Pocket_Hammer	.38_ACP	link
23567836	4892985	44	9×23mm_Steyr	.38_ACP	link
530907	4892985	561	.380_ACP	.38_ACP	link
""	4892985	57	other-yahoo	.38_ACP	other
6099742	""	21	.38	.38_Casull	redlink
854884	""	27	List_of_handgun_cartridges	.38_Casull	redlink
22922297	""	11	.40_Super	.38_Casull	redlink
22712723	""	14	.38/.45_Clerke	.38_Casull	redlink
6983367	1050411	54	Colt_Detective_Special	.38_S&W	link
21123187	1050411	111	.38-200	.38_S&W	link
4892985	1050411	14	.38_ACP	.38_S&W	link
530907	1050411	17	.380_ACP	.38_S&W	link
19522007	1050411	19	Bangladesh_Police	.38_S&W	link
38331813	1050411	42	Enfield_No._2	.38_S&W	link
22947415	1050411	17	IOF_.32_Revolver	.38_S&W	link
""	1050411	212	other-wikipedia	.38_S&W	other
""	1050411	1408	other-google	.38_S&W	other
""	1050411	17	other-twitter	.38_S&W	other
""	1050411	147	other-yahoo	.38_S&W	other
854884	1050411	74	List_of_handgun_cartridges	.38_S&W	link
173103	1050411	165	.38_Special	.38_S&W	link
19334083	1050411	23	Colt_Police_Positive_Special	.38_S&W	link
614014	1050411	11	.38_Super	.38_S&W	link
1049648	1050411	63	9_mm_caliber	.38_S&W	link
19373979	1050411	108	Colt_Police_Positive	.38_S&W	link
1061845	1050411	79	.38_Short_Colt	.38_S&W	link
6099742	1050411	83	.38	.38_S&W	link
32064988	1050411	32	9mm_Japanese_revolver	.38_S&W	link
67815	1050411	18	Full_metal_jacket_bullet	.38_S&W	link
2769899	1050411	23	List_of_James_Bond_firearms	.38_S&W	link
""	1050411	166	other-empty	.38_S&W	other
8641175	1050411	27	Remington_Model_1858	.38_S&W	link
6682652	1050411	63	Smith_&_Wesson_Model_3	.38_S&W	link
189723	1050411	133	Smith_&_Wesson	.38_S&W	link
239427	1050411	61	Table_of_handgun_and_rifle_cartridges	.38_S&W	link
20891885	1050411	31	Ruger_Security-Six	.38_S&W	link
15580374	1050411	33	Main_Page	.38_S&W	other
25794	1050411	29	Revolver	.38_S&W	link
""	1050411	164	other-bing	.38_S&W	other
30858615	1050411	46	Smith_&_Wesson_Safety_Hammerless	.38_S&W	link
42837909	1050411	51	Smith_&_Wesson_Model_2	.38_S&W	link
""	1050411	107	other-other	.38_S&W	other
""	35608543	26	other-wikipedia	.38_rimfire	other
""	35608543	108	other-google	.38_rimfire	other
854742	35608543	87	List_of_rifle_cartridges	.38_rimfire	link
9409450	35608543	88	List_of_rimfire_cartridges	.38_rimfire	link
""	35608543	21	other-empty	.38_rimfire	other
8641175	35608543	18	Remington_Model_1858	.38_rimfire	link
""	35608543	12	other-yahoo	.38_rimfire	other
854884	35608543	41	List_of_handgun_cartridges	.38_rimfire	link
2679981	21670782	25	Image_file_formats	.3ds	link
""	21670782	2308	other-google	.3ds	other
""	21670782	83	other-wikipedia	.3ds	other
""	21670782	216	other-empty	.3ds	other
""	21670782	216	other-other	.3ds	other
""	21670782	46	other-bing	.3ds	other
3747225	21670782	14	SketchUp	.3ds	link
""	21670782	18	other-yahoo	.3ds	other
28567341	21670782	14	3ds_(disambiguation)	.3ds	link
313216	21670782	60	Autodesk_3ds_Max	.3ds	link
988191	21670782	13	Polygon_mesh	.3ds	link
6194613	21670782	13	MeshLab	.3ds	link
""	44383037	78	other-google	.40-60_Winchester	other
""	44383037	17	other-wikipedia	.40-60_Winchester	other
""	44383037	15	other-empty	.40-60_Winchester	other
44371531	44383037	12	.45-75_Winchester	.40-60_Winchester	link
1061626	44383037	12	.38-40_Winchester	.40-60_Winchester	link
328032	44383037	54	Winchester_rifle	.40-60_Winchester	link
""	44383037	11	other-bing	.40-60_Winchester	other
""	44383037	10	other-yahoo	.40-60_Winchester	other
21167374	""	27	Winchester_Model_1886	.40-82_WCF	redlink
29100025	""	32	List_of_Winchester_Center_Fire_cartridges	.40-82_WCF	redlink
854884	5202619	66	List_of_handgun_cartridges	.400_Corbon	other
3963172	5202619	25	Colt_Delta_Elite	.400_Corbon	link
13019589	5202619	23	.41_Action_Express	.400_Corbon	link
530938	5202619	102	.357_SIG	.400_Corbon	link
1057183	5202619	76	10_mm_caliber	.400_Corbon	link
13639199	5202619	14	AMT_Backup	.400_Corbon	link
230344	5202619	15	Glock_Ges.m.b.H.	.400_Corbon	link
37947953	5202619	17	List_of_Magnum_pistol_cartridges	.400_Corbon	link
""	5202619	67	other-yahoo	.400_Corbon	other
""	5202619	483	other-google	.400_Corbon	other
""	5202619	43	other-wikipedia	.400_Corbon	other
239427	5202619	47	Table_of_handgun_and_rifle_cartridges	.400_Corbon	link
""	5202619	86	other-empty	.400_Corbon	other
1211942	5202619	18	Wildcat_cartridge	.400_Corbon	link
94860	5202619	18	AR-15	.400_Corbon	link
3235930	5202619	139	AMT_Hardballer	.400_Corbon	link
6490456	5202619	10	.32_NAA	.400_Corbon	link
22922297	5202619	47	.40_Super	.400_Corbon	link
6490398	5202619	15	.25_NAA	.400_Corbon	link
530903	5202619	81	.45_ACP	.400_Corbon	link
22712723	5202619	25	.38/.45_Clerke	.400_Corbon	link
""	5202619	59	other-bing	.400_Corbon	other
176537	5202619	65	M1911_pistol	.400_Corbon	link
""	5202619	51	other-other	.400_Corbon	other
44367081	28431069	11	W.J._Jeffery_&_Co	.400_Jeffery_Nitro_Express	link
""	28431069	10	other-bing	.400_Jeffery_Nitro_Express	other
3624339	28431069	23	Nitro_Express	.400_Jeffery_Nitro_Express	link
1057183	28431069	43	10_mm_caliber	.400_Jeffery_Nitro_Express	link
12790900	28431069	42	.404_Jeffery	.400_Jeffery_Nitro_Express	link
28414907	28431069	115	.450/400_Nitro_Express	.400_Jeffery_Nitro_Express	link
854742	28431069	41	List_of_rifle_cartridges	.400_Jeffery_Nitro_Express	link
""	28431069	10	other-wikipedia	.400_Jeffery_Nitro_Express	other
""	28431069	33	other-google	.400_Jeffery_Nitro_Express	other
""	28431069	16	other-empty	.400_Jeffery_Nitro_Express	other
""	41876320	12	other-empty	.400_Taylor_Magnum	other
""	41876320	14	other-wikipedia	.400_Taylor_Magnum	other
7039345	41876320	96	.408_Cheyenne_Tactical	.400_Taylor_Magnum	link
12790900	""	14	.404_Jeffery	.400_Tembo	redlink
28059095	28262442	69	.30-06_Springfield_Wildcat_Cartridges	.400_Whelen	link
854742	28262442	19	List_of_rifle_cartridges	.400_Whelen	link
""	28262442	10	other-bing	.400_Whelen	other
""	28262442	10	other-wikipedia	.400_Whelen	other
""	28262442	78	other-google	.400_Whelen	other
24702065	28262442	26	Townsend_Whelen	.400_Whelen	link
""	28262442	11	other-empty	.400_Whelen	other
""	20931662	15	other-empty	.401_Winchester_Self-Loading	other
239427	20931662	12	Table_of_handgun_and_rifle_cartridges	.401_Winchester_Self-Loading	link
20933415	20931662	133	Winchester_Model_1910	.401_Winchester_Self-Loading	link
854742	20931662	45	List_of_rifle_cartridges	.401_Winchester_Self-Loading	link
13171429	20931662	13	.351_Winchester_Self-Loading	.401_Winchester_Self-Loading	link
""	20931662	11	other-yahoo	.401_Winchester_Self-Loading	other
""	20931662	234	other-google	.401_Winchester_Self-Loading	other
1057183	20931662	54	10_mm_caliber	.401_Winchester_Self-Loading	link
""	20931662	23	other-bing	.401_Winchester_Self-Loading	other
""	20931662	31	other-other	.401_Winchester_Self-Loading	other
""	12790900	54	other-other	.404_Jeffery	other
44367081	12790900	10	W.J._Jeffery_&_Co	.404_Jeffery	link
""	12790900	60	other-bing	.404_Jeffery	other
1345796	12790900	19	Winchester_Short_Magnum	.404_Jeffery	link
8512523	12790900	11	Ruger_No._1	.404_Jeffery	link
2206965	12790900	29	Rim_(firearms)	.404_Jeffery	link
3624339	12790900	16	Nitro_Express	.404_Jeffery	link
8570935	12790900	177	.300_Remington_Ultra_Magnum	.404_Jeffery	link
10811589	12790900	46	.505_Gibbs	.404_Jeffery	link
4013914	12790900	29	.375_Holland_&_Holland_Magnum	.404_Jeffery	link
2351654	12790900	70	9.3×62mm	.404_Jeffery	link
45241864	12790900	126	.28_Nosler	.404_Jeffery	link
15796831	12790900	32	7mm_Remington_Ultra_Magnum	.404_Jeffery	link
43727943	12790900	86	.26_Nosler	.404_Jeffery	link
854742	12790900	217	List_of_rifle_cartridges	.404_Jeffery	link
742353	12790900	23	Elephant_gun	.404_Jeffery	link
""	12790900	92	other-empty	.404_Jeffery	other
239427	12790900	35	Table_of_handgun_and_rifle_cartridges	.404_Jeffery	link
19387014	12790900	17	7mm_Winchester_Short_Magnum	.404_Jeffery	link
1057183	12790900	31	10_mm_caliber	.404_Jeffery	link
""	12790900	67	other-yahoo	.404_Jeffery	other
""	12790900	645	other-google	.404_Jeffery	other
""	12790900	64	other-wikipedia	.404_Jeffery	other
28262442	16152381	16	.400_Whelen	.405_Winchester	link
20931662	16152381	12	.401_Winchester_Self-Loading	.405_Winchester	link
28059095	16152381	10	.30-06_Springfield_Wildcat_Cartridges	.405_Winchester	link
28431069	16152381	11	.400_Jeffery_Nitro_Express	.405_Winchester	link
5201177	16152381	44	.444_Marlin	.405_Winchester	link
854742	16152381	88	List_of_rifle_cartridges	.405_Winchester	link
""	16152381	41	other-other	.405_Winchester	other
17702831	16152381	16	Sloth_bear_of_Mysore	.405_Winchester	link
""	16152381	78	other-bing	.405_Winchester	other
328032	16152381	36	Winchester_rifle	.405_Winchester	link
""	16152381	24	other-wikipedia	.405_Winchester	other
""	16152381	565	other-google	.405_Winchester	other
""	16152381	83	other-yahoo	.405_Winchester	other
17875684	16152381	49	Tiger_of_Segur	.405_Winchester	link
13889750	16152381	191	Winchester_Model_1895	.405_Winchester	link
30535	16152381	19	Theodore_Roosevelt	.405_Winchester	link
""	16152381	58	other-empty	.405_Winchester	other
1057183	16152381	39	10_mm_caliber	.405_Winchester	link
17717073	16152381	26	Leopard_of_Gummalapur	.405_Winchester	link
18683318	16152381	11	Leopard_of_the_Yellagiri_Hills	.405_Winchester	link
974178	7039345	33	JW_GROM	.408_Cheyenne_Tactical	other
2201259	7039345	29	Ballistic_coefficient	.408_Cheyenne_Tactical	other
2117869	7039345	1510	CheyTac_Intervention	.408_Cheyenne_Tactical	other
1057183	7039345	68	10_mm_caliber	.408_Cheyenne_Tactical	other
1049648	7039345	150	9_mm_caliber	.408_Cheyenne_Tactical	other
""	7039345	208	other-bing	.408_Cheyenne_Tactical	other
28123	7039345	71	Sniper	.408_Cheyenne_Tactical	link
15580374	7039345	33	Main_Page	.408_Cheyenne_Tactical	other
27972001	7039345	10	Muzzle_shroud	.408_Cheyenne_Tactical	other
""	7039345	179	other-other	.408_Cheyenne_Tactical	other
636867	7039345	122	List_of_sniper_rifles	.408_Cheyenne_Tactical	other
29099708	7039345	169	Lobaev_Sniper_Rifle	.408_Cheyenne_Tactical	other
854742	7039345	211	List_of_rifle_cartridges	.408_Cheyenne_Tactical	other
7039345	7039345	16	.408_Cheyenne_Tactical	.408_Cheyenne_Tactical	other
10452583	7039345	355	.416_Barrett	.408_Cheyenne_Tactical	other
21254304	7039345	41	C14_Timberwolf	.408_Cheyenne_Tactical	link
689792	7039345	43	.338_Lapua_Magnum	.408_Cheyenne_Tactical	other
10811589	7039345	48	.505_Gibbs	.408_Cheyenne_Tactical	other
""	7039345	565	other-empty	.408_Cheyenne_Tactical	other
239427	7039345	73	Table_of_handgun_and_rifle_cartridges	.408_Cheyenne_Tactical	link
6469252	7039345	267	Shooter_(2007_film)	.408_Cheyenne_Tactical	other
""	7039345	3681	other-google	.408_Cheyenne_Tactical	other
""	7039345	449	other-wikipedia	.408_Cheyenne_Tactical	other
""	7039345	22	other-twitter	.408_Cheyenne_Tactical	other
""	7039345	164	other-yahoo	.408_Cheyenne_Tactical	other
""	22922297	45	other-other	.40_Super	other
""	22922297	53	other-bing	.40_Super	other
""	22922297	43	other-yahoo	.40_Super	other
854884	22922297	90	List_of_handgun_cartridges	.40_Super	link
""	22922297	70	other-empty	.40_Super	other
""	22922297	435	other-google	.40_Super	other
""	22922297	41	other-wikipedia	.40_Super	other
854742	""	42	List_of_rifle_cartridges	.40_Whelen	redlink
3819754	1058057	45	List_of_shotguns	.410_bore	link
3324665	1058057	16	H_&_R_Firearms	.410_bore	link
1062280	1058057	32	.22_Winchester_Magnum_Rimfire	.410_bore	other
94860	1058057	92	AR-15	.410_bore	link
1488154	1058057	47	Cobray_Company	.410_bore	link
870819	1058057	55	.45_Colt	.410_bore	link
""	1058057	32	other-twitter	.410_bore	other
""	1058057	227	other-wikipedia	.410_bore	other
""	1058057	3332	other-google	.410_bore	other
""	1058057	218	other-yahoo	.410_bore	other
4180837	1058057	10	Thompson-Center_Contender	.410_bore	link
38004407	1058057	92	Smith_&_Wesson_Governor	.410_bore	link
""	1058057	256	other-bing	.410_bore	other
1044856	1058057	33	Shotgun_shell	.410_bore	link
""	1058057	192	other-other	.410_bore	other
10638203	1058057	84	M6_Aircrew_Survival_Weapon	.410_bore	link
9360443	1058057	34	MTs-255	.410_bore	link
161403	1058057	23	Lyman_Bostock	.410_bore	link
1713104	1058057	127	Saiga-12	.410_bore	link
25794	1058057	46	Revolver	.410_bore	link
15580374	1058057	48	Main_Page	.410_bore	other
1383342	1058057	13	Riot_shotgun	.410_bore	other
1043933	1058057	60	Remington_Model_870	.410_bore	link
23755636	1058057	12	List_of_revolvers	.410_bore	link
854884	1058057	18	List_of_handgun_cartridges	.410_bore	link
21980486	1058057	10	410_(disambiguation)	.410_bore	link
2765027	1058057	15	Armsel_Striker	.410_bore	link
4231720	1058057	115	20-gauge_shotgun	.410_bore	other
9125221	1058057	10	Improvised_firearm	.410_bore	link
1966049	1058057	230	Gauge_(bore_diameter)	.410_bore	link
29767557	1058057	13	New_Haven_600	.410_bore	link
771196	1058057	118	Mossberg_500	.410_bore	link
4957476	1058057	10	Magnum_Research_BFR	.410_bore	link
3371040	1058057	41	Remington_Model_1100	.410_bore	link
26838	1058057	30	Shotgun	.410_bore	link
5213782	1058057	14	Marlin_Model_336	.410_bore	link
""	1058057	342	other-empty	.410_bore	other
20785456	1058057	616	Taurus_Judge	.410_bore	link
297366	1058057	65	Tunnel_rat	.410_bore	link
239427	10452583	105	Table_of_handgun_and_rifle_cartridges	.416_Barrett	link
""	10452583	353	other-empty	.416_Barrett	other
""	10452583	153	other-yahoo	.416_Barrett	other
5438784	10452583	170	Barrett_M99	.416_Barrett	link
5525925	10452583	84	.50_Caliber_BMG_Regulation_Act_of_2004	.416_Barrett	link
1648387	10452583	605	Barrett_M82	.416_Barrett	link
689792	10452583	17	.338_Lapua_Magnum	.416_Barrett	other
7039345	10452583	328	.408_Cheyenne_Tactical	.416_Barrett	link
1237899	10452583	140	Barrett	.416_Barrett	link
246728	10452583	129	.50_BMG	.416_Barrett	link
636867	10452583	130	List_of_sniper_rifles	.416_Barrett	link
854742	10452583	214	List_of_rifle_cartridges	.416_Barrett	link
""	10452583	10	other-twitter	.416_Barrett	other
""	10452583	2152	other-google	.416_Barrett	other
""	10452583	121	other-wikipedia	.416_Barrett	other
4921732	10452583	74	Future_Weapons	.416_Barrett	link
2000185	10452583	118	Armalite_AR-50	.416_Barrett	link
1057183	10452583	44	10_mm_caliber	.416_Barrett	link
452973	10452583	91	Anti-materiel_rifle	.416_Barrett	link
487524	10452583	139	Barrett_Firearms_Manufacturing	.416_Barrett	link
2201259	10452583	23	Ballistic_coefficient	.416_Barrett	link
9503548	10452583	18	Myanmar_Army	.416_Barrett	link
15580374	10452583	18	Main_Page	.416_Barrett	other
""	10452583	167	other-bing	.416_Barrett	other
""	10452583	12	other-facebook	.416_Barrett	other
""	10452583	239	other-other	.416_Barrett	other
""	4696591	32	other-empty	.41_Short	other
540296	4696591	12	Rimfire_ammunition	.41_Short	link
31718934	4696591	56	Remington_Model_95	.41_Short	link
9409450	4696591	52	List_of_rimfire_cartridges	.41_Short	link
285539	4696591	309	Derringer	.41_Short	link
""	4696591	12	other-yahoo	.41_Short	other
""	4696591	19	other-other	.41_Short	other
""	4696591	15	other-bing	.41_Short	other
5053322	4696591	23	.41_Long_Colt	.41_Short	link
1057183	4696591	22	10_mm_caliber	.41_Short	link
""	4696591	163	other-google	.41_Short	other
""	4696591	27	other-wikipedia	.41_Short	other
""	39887871	27	other-wikipedia	.41_rimfire	other
""	7665906	73	other-google	.425_Westley_Richards	other
""	7665906	19	other-empty	.425_Westley_Richards	other
1057617	7665906	38	11_mm_caliber	.425_Westley_Richards	other
4013914	7665906	25	.375_Holland_&_Holland_Magnum	.425_Westley_Richards	link
854742	7665906	18	List_of_rifle_cartridges	.425_Westley_Richards	link
5516757	7665906	11	Westley_Richards	.425_Westley_Richards	link
20465550	7665906	10	Fire_forming	.425_Westley_Richards	link
""	40515205	102	other-google	.43_Spanish	other
""	40515205	34	other-wikipedia	.43_Spanish	other
""	40515205	20	other-empty	.43_Spanish	other
5020588	40515205	91	Remington_Rolling_Block_rifle	.43_Spanish	link
22098953	40515205	23	M1885_Remington-Lee	.43_Spanish	link
""	40515205	20	other-yahoo	.43_Spanish	other
""	40515205	26	other-bing	.43_Spanish	other
""	40515205	15	other-other	.43_Spanish	other
2316511	1061627	111	Henry_rifle	.44-40_Winchester	link
29100025	1061627	13	List_of_Winchester_Center_Fire_cartridges	.44-40_Winchester	other
854884	1061627	53	List_of_handgun_cartridges	.44-40_Winchester	link
167744	1061627	12	Cowboy	.44-40_Winchester	link
1061626	1061627	175	.38-40_Winchester	.44-40_Winchester	link
42526213	1061627	10	Colt-Burgess_rifle	.44-40_Winchester	link
19668827	1061627	11	Colt_New_Service	.44-40_Winchester	other
1057183	1061627	24	10_mm_caliber	.44-40_Winchester	other
""	1061627	229	other-other	.44-40_Winchester	other
17686482	1061627	35	Ruger_Vaquero	.44-40_Winchester	link
15580374	1061627	41	Main_Page	.44-40_Winchester	other
4381436	1061627	12	Remington_Model_14	.44-40_Winchester	link
33832042	1061627	16	Remington_Model_1875	.44-40_Winchester	link
5700436	1061627	26	Winchester_Model_1894	.44-40_Winchester	link
8574588	1061627	259	Winchester_Model_1892	.44-40_Winchester	link
328032	1061627	525	Winchester_rifle	.44-40_Winchester	link
""	1061627	516	other-bing	.44-40_Winchester	other
854742	1061627	163	List_of_rifle_cartridges	.44-40_Winchester	link
1057617	1061627	43	11_mm_caliber	.44-40_Winchester	link
1006076	1061627	112	.44_Magnum	.44-40_Winchester	link
1031546	1061627	12	.308_Winchester	.44-40_Winchester	link
23221953	1061627	47	Colt_Lightning_Carbine	.44-40_Winchester	other
15848731	1061627	12	.44_Russian	.44-40_Winchester	other
20286228	1061627	32	.44_S&W_American	.44-40_Winchester	link
28876924	1061627	22	Colt_M1878	.44-40_Winchester	link
1006209	1061627	40	.44_Special	.44-40_Winchester	link
498910	1061627	160	Colt_Single_Action_Army	.44-40_Winchester	link
3096150	1061627	12	.30-30_Winchester	.44-40_Winchester	link
6579	1061627	12	Carbine	.44-40_Winchester	link
18459696	1061627	46	.56-56_Spencer	.44-40_Winchester	link
870819	1061627	132	.45_Colt	.44-40_Winchester	link
2777217	1061627	21	Henry_Repeating_Arms	.44-40_Winchester	other
""	1061627	362	other-yahoo	.44-40_Winchester	other
""	1061627	2842	other-google	.44-40_Winchester	other
""	1061627	27	other-twitter	.44-40_Winchester	other
""	1061627	317	other-wikipedia	.44-40_Winchester	other
""	1061627	290	other-empty	.44-40_Winchester	other
11179808	1061627	127	Mare's_Leg	.44-40_Winchester	link
8641175	1061627	22	Remington_Model_1858	.44-40_Winchester	other
9262985	1061627	92	Marlin_Model_1894	.44-40_Winchester	link
27401023	1061627	21	Marble_Game_Getter	.44-40_Winchester	link
40269874	1061627	23	Remington_Model_1890	.44-40_Winchester	link
6682652	1061627	44	Smith_&_Wesson_Model_3	.44-40_Winchester	other
239427	1061627	71	Table_of_handgun_and_rifle_cartridges	.44-40_Winchester	link
1533534	1061627	15	Winchester_Repeating_Arms_Company	.44-40_Winchester	link
2412550	""	32	The_Rifleman	.44/40_Winchester	redlink
239427	5201177	42	Table_of_handgun_and_rifle_cartridges	.444_Marlin	link
4957476	5201177	28	Magnum_Research_BFR	.444_Marlin	link
5213782	5201177	64	Marlin_Model_336	.444_Marlin	link
""	5201177	238	other-empty	.444_Marlin	other
4180837	5201177	14	Thompson-Center_Contender	.444_Marlin	link
""	5201177	263	other-bing	.444_Marlin	other
""	5201177	152	other-other	.444_Marlin	other
15580374	5201177	27	Main_Page	.444_Marlin	other
6996151	5201177	14	Brampton_Centennial_Secondary_School_shooting	.444_Marlin	link
2468395	5201177	275	.45-70	.444_Marlin	link
19826775	5201177	42	.50-110_Winchester	.444_Marlin	link
1057183	5201177	55	10_mm_caliber	.444_Marlin	link
18733640	5201177	16	.450_Marlin	.444_Marlin	other
621313	5201177	27	Lever-action	.444_Marlin	link
854884	5201177	11	List_of_handgun_cartridges	.444_Marlin	link
""	5201177	2143	other-google	.444_Marlin	other
""	5201177	85	other-wikipedia	.444_Marlin	other
854742	5201177	207	List_of_rifle_cartridges	.444_Marlin	link
10719968	5201177	12	.35_Remington	.444_Marlin	other
1057617	5201177	44	11_mm_caliber	.444_Marlin	link
""	5201177	229	other-yahoo	.444_Marlin	other
25794	1006076	378	Revolver	.44_Magnum	link
12221894	1006076	21	Ruger_Alaskan	.44_Magnum	link
2214723	1006076	19	Remington_Model_788	.44_Magnum	other
1776479	1006076	330	Magnum	.44_Magnum	link
36843520	1006076	11	Ruger_96	.44_Magnum	link
6272805	1006076	21	Overpressure_ammunition	.44_Magnum	link
27766	1006076	13	Sam_&_Max	.44_Magnum	link
15580374	1006076	220	Main_Page	.44_Magnum	other
17686482	1006076	37	Ruger_Vaquero	.44_Magnum	link
2066089	1006076	15	Marlin_Firearms	.44_Magnum	link
8298109	1006076	13	Ruger_Model_77_rotary_magazine	.44_Magnum	link
1288861	1006076	55	Mateba_Autorevolver	.44_Magnum	link
176537	1006076	12	M1911_pistol	.44_Magnum	other
39151681	1006076	24	Ruger_Deerfield_Carbine	.44_Magnum	link
2206965	1006076	22	Rim_(firearms)	.44_Magnum	link
152265	1006076	14	Richard_Brautigan	.44_Magnum	link
11867089	1006076	31	Super_magnum	.44_Magnum	link
1245971	1006076	85	Taurus_Raging_Bull	.44_Magnum	link
406339	1006076	26	The_Crow_(1994_film)	.44_Magnum	link
""	1006076	592	other-bing	.44_Magnum	other
8574588	1006076	11	Winchester_Model_1892	.44_Magnum	link
5700436	1006076	15	Winchester_Model_1894	.44_Magnum	link
328032	1006076	12	Winchester_rifle	.44_Magnum	link
397753	1006076	10	The_Texas_Chainsaw_Massacre_2	.44_Magnum	link
30000	1006076	34	Taxi_Driver	.44_Magnum	link
""	1006076	14	other-facebook	.44_Magnum	other
""	1006076	539	other-other	.44_Magnum	other
""	1006076	490	other-yahoo	.44_Magnum	other
239427	1006076	150	Table_of_handgun_and_rifle_cartridges	.44_Magnum	link
1273287	1006076	24	Travis_Bickle	.44_Magnum	link
20785456	1006076	26	Taurus_Judge	.44_Magnum	link
1339615	1006076	18	Stopping_power	.44_Magnum	link
1363263	1006076	15	The_Professionals_(TV_series)	.44_Magnum	link
4957476	1006076	27	Magnum_Research_BFR	.44_Magnum	other
43553954	1006076	56	Ruger_Model_44	.44_Magnum	other
5888544	1006076	14	Rat-shot	.44_Magnum	link
796355	1006076	357	Smith_&_Wesson_Model_29	.44_Magnum	link
11179808	1006076	37	Mare's_Leg	.44_Magnum	link
5213782	1006076	30	Marlin_Model_336	.44_Magnum	link
1131674	1006076	29	Muzzle_energy	.44_Magnum	other
4230330	1006076	109	Ruger_Blackhawk	.44_Magnum	link
1397453	1006076	21	Smith_&_Wesson_Model_500	.44_Magnum	link
6067611	1006076	58	Omar_Little	.44_Magnum	link
3795390	1006076	10	Smith_&_Wesson_Model_27	.44_Magnum	link
6007392	1006076	44	Ruger_Super_Redhawk	.44_Magnum	link
9262985	1006076	118	Marlin_Model_1894	.44_Magnum	link
189723	1006076	85	Smith_&_Wesson	.44_Magnum	link
471406	1006076	67	Pacific_Southwest_Airlines_Flight_1771	.44_Magnum	link
870082	1006076	12	Sledge_Hammer!	.44_Magnum	link
8493811	1006076	41	Ruger_Redhawk	.44_Magnum	link
1287385	1006076	18	Million_Dollar_Baby	.44_Magnum	link
2374815	1006076	10	Speedloader	.44_Magnum	link
1334113	1006076	29	Personal_armor	.44_Magnum	link
20286228	1006076	27	.44_S&W_American	.44_Magnum	link
1061631	1006076	20	.480_Ruger	.44_Magnum	link
5201177	1006076	50	.444_Marlin	.44_Magnum	link
15848731	1006076	35	.44_Russian	.44_Magnum	link
38881677	1006076	15	.44_Remington_Centerfire	.44_Magnum	other
20459506	1006076	10	.22_Extra_Long	.44_Magnum	link
821939	1006076	13	.22_Long_Rifle	.44_Magnum	other
870819	1006076	184	.45_Colt	.44_Magnum	link
1006209	1006076	141	.44_Special	.44_Magnum	link
79270	1006076	39	Cartridge_(firearms)	.44_Magnum	other
12253241	1006076	57	.460_Rowland	.44_Magnum	link
9116920	1006076	10	Calvin's_alter_egos_(Calvin_and_Hobbes)	.44_Magnum	link
1061627	1006076	31	.44-40_Winchester	.44_Magnum	other
3096150	1006076	25	.30-30_Winchester	.44_Magnum	other
870808	1006076	165	.454_Casull	.44_Magnum	link
1006076	1006076	20	.44_Magnum	.44_Magnum	other
67679	1006076	70	Bullet	.44_Magnum	link
30872613	1006076	353	.500_S&W_Magnum	.44_Magnum	link
1057617	1006076	30	11_mm_caliber	.44_Magnum	link
876584	1006076	289	Colt_Anaconda	.44_Magnum	link
13827373	1006076	23	Black_Talon	.44_Magnum	link
35022	1006076	10	5.56×45mm_NATO	.44_Magnum	other
530918	1006076	98	.45_GAP	.44_Magnum	link
530903	1006076	47	.45_ACP	.44_Magnum	other
6326856	1006076	11	Doo_Doo_Doo_Doo_Doo_(Heartbreaker)	.44_Magnum	other
175965	1006076	355	Caliber	.44_Magnum	link
14664934	1006076	12	Glock	.44_Magnum	other
6758761	1006076	25	LAR_Grizzly_Win_Mag	.44_Magnum	link
2777217	1006076	23	Henry_Repeating_Arms	.44_Magnum	link
691737	1006076	648	IMI_Desert_Eagle	.44_Magnum	link
3330815	1006076	96	Harry_Callahan_(character)	.44_Magnum	link
502805	1006076	11	List_of_individual_weapons_of_the_U.S._Armed_Forces	.44_Magnum	link
23755636	1006076	52	List_of_revolvers	.44_Magnum	link
3291294	1006076	31	List_of_pistols	.44_Magnum	link
854884	1006076	324	List_of_handgun_cartridges	.44_Magnum	link
609697	1006076	23	9×19mm_Parabellum	.44_Magnum	other
1057183	1006076	57	10_mm_caliber	.44_Magnum	link
870882	1006076	27	10mm_Auto	.44_Magnum	other
20417629	1006076	21	.44_Henry	.44_Magnum	other
1057952	1006076	157	.41_Remington_Magnum	.44_Magnum	link
16622301	1006076	30	.45_Super	.44_Magnum	link
528649	1006076	15	.40_S&W	.44_Magnum	link
848213	1006076	31	Blank_(cartridge)	.44_Magnum	link
3962578	1006076	88	.460_S&W_Magnum	.44_Magnum	link
1061630	1006076	99	.45_Magnum	.44_Magnum	link
1345096	1006076	12	Automatic_revolver	.44_Magnum	link
708013	1006076	271	.50_Action_Express	.44_Magnum	link
43373	1006076	64	Clint_Eastwood	.44_Magnum	link
4021779	1006076	203	Dirty_Harry_(film_series)	.44_Magnum	link
173103	1006076	25	.38_Special	.44_Magnum	link
